Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
544,Filip Petrušev,23,2TM,C,3,0,3.3,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.3,0.7,.500,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,1.0,,petrufi01
544,Filip Petrušev,23,PHI,C,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,petrufi01
544,Filip Petrušev,23,SAC,C,2,0,3.5,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.5,1.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,,petrufi01
545,Hamidou Diallo,25,WAS,SG,2,0,2.5,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.0,0.0,,1.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,,diallha01
546,Frank Ntilikina,25,CHO,PG,5,0,8.6,0.2,1.8,.111,0.2,1.6,.125,0.0,0.2,.000,.167,0.4,0.4,1.000,0.2,1.0,1.2,0.8,0.0,0.0,0.2,0.8,1.0,,ntilila01
547,Joshua Primo,21,LAC,SG,2,0,5.0,0.5,1.5,.333,0.0,0.5,.000,0.5,1.0,.500,.333,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.5,2.0,0.0,1.0,,primojo01
548,Thanasis Antetokounmpo,31,MIL,PF,34,0,4.6,0.5,0.9,.533,0.0,0.0,.000,0.5,0.9,.552,.533,0.0,0.1,.000,0.2,0.2,0.4,0.5,0.2,0.1,0.4,0.7,0.9,,antetth01
549,James Johnson,36,IND,PF,9,0,5.2,0.3,1.1,.300,0.0,0.2,.000,0.3,0.9,.375,.300,0.2,0.2,1.000,0.1,0.3,0.4,0.9,0.6,0.1,0.6,1.0,0.9,,johnsja01
550,Charlie Brown Jr.,26,NYK,SG,8,0,4.6,0.3,1.3,.200,0.3,0.9,.286,0.0,0.4,.000,.300,0.0,0.0,,0.1,0.1,0.3,0.0,0.0,0.3,0.3,0.6,0.8,,brownch02
551,DaQuan Jeffries,26,NYK,SG,17,0,2.7,0.4,1.0,.353,0.1,0.6,.200,0.2,0.4,.571,.412,0.0,0.1,.000,0.0,0.3,0.3,0.3,0.0,0.1,0.2,0.1,0.8,,jeffrda01
552,Shaquille Harrison,30,MEM,SG,3,0,2.0,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.3,0.0,0.0,0.7,,harrish01
553,Quenton Jackson,25,IND,PG,3,0,3.7,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.7,0.7,1.000,0.0,1.3,1.3,0.7,0.3,0.0,0.0,0.3,0.7,,jacksqu01
554,Wendell Moore Jr.,22,MIN,SG,25,0,3.0,0.4,0.7,.500,0.0,0.2,.000,0.4,0.5,.750,.500,0.0,0.0,,0.0,0.5,0.5,0.2,0.2,0.0,0.2,0.2,0.7,,moorewe01
555,Jalen Slawson,24,SAC,SF,12,0,3.1,0.3,0.5,.667,0.0,0.2,.000,0.3,0.3,1.000,.667,0.0,0.0,,0.1,0.5,0.6,0.2,0.1,0.1,0.2,0.7,0.7,,slawsja01
556,Pat Spencer,27,GSW,PG,6,0,4.3,0.3,0.7,.500,0.0,0.3,.000,0.3,0.3,1.000,.500,0.0,0.0,,0.3,0.3,0.7,0.8,0.0,0.0,0.2,0.2,0.7,,spencpa01
557,Alondes Williams,24,MIA,SG,7,0,2.3,0.3,1.1,.250,0.0,0.6,.000,0.3,0.6,.500,.250,0.1,0.1,1.000,0.0,0.1,0.1,0.0,0.0,0.1,0.3,0.3,0.7,,willial06
558,Juan Toscano-Anderson,30,SAC,SF,11,0,4.8,0.3,1.1,.250,0.1,0.4,.250,0.2,0.7,.250,.292,0.0,0.0,,0.4,0.9,1.3,0.4,0.1,0.1,0.2,1.0,0.6,,toscaju01
559,Usman Garuba,21,GSW,PF,6,0,3.0,0.2,1.0,.167,0.0,0.2,.000,0.2,0.8,.200,.167,0.2,0.3,.500,0.5,0.7,1.2,0.2,0.2,0.5,0.3,0.3,0.5,,garubus01
560,E.J. Liddell,23,NOP,PF,8,0,2.9,0.1,0.8,.167,0.0,0.6,.000,0.1,0.1,1.000,.167,0.3,0.3,1.000,0.0,0.6,0.6,0.1,0.3,0.3,0.3,0.3,0.5,,liddeej01
561,Pete Nance,23,CLE,PF,8,0,3.4,0.1,0.8,.167,0.1,0.1,1.000,0.0,0.6,.000,.250,0.0,0.3,.000,0.0,0.4,0.4,0.0,0.1,0.0,0.1,0.3,0.4,,nancepe01
562,Maxwell Lewis,21,LAL,SF,34,0,3.0,0.1,0.6,.190,0.0,0.3,.111,0.1,0.4,.250,.214,0.1,0.1,.667,0.1,0.1,0.1,0.2,0.1,0.0,0.3,0.1,0.3,,lewisma05
563,Ryan Arcidiacono,29,NYK,PG,20,0,2.3,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.4,0.4,0.2,0.1,0.0,0.1,0.3,0.0,,arcidry01
564,Malcolm Cazalon,22,DET,SG,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,cazalma01
565,Jalen Crutcher,24,NOP,PG,1,0,3.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,crutcja01
566,Andrew Funk,24,CHI,SG,5,0,2.6,0.0,0.8,.000,0.0,0.6,.000,0.0,0.2,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,,funkan01
567,Kaiser Gates,27,NOP,SF,1,0,7.0,0.0,4.0,.000,0.0,2.0,.000,0.0,2.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,gateska01
568,Danny Green,36,PHI,SG,2,0,9.0,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,,greenda02
569,Ron Harper Jr.,23,TOR,PF,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,harpero02
570,Justin Jackson,28,MIN,SF,2,0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jacksju01
571,Dmytro Skapintsev,25,NYK,C,2,0,1.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,skapidm01
572,Javonte Smart,24,PHI,PG,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,smartja01
,League Average,,,,,,,,,.474,,,.366,,,.545,.547,,,.784,,,,,,,,,,,-9999
