"","tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","averageRating","numVotes","Year","Genres","Types","SummaryNotes","sport"
"4741","tt13061586","tvSeries","More Than a Game","More Than a Game",0,"\N","\N","\N","Drama",NA,NA,2009,"Documentary","","Chronicles the high school careers of LeBron James and four of his hometown friends.","basketball"
"4742","tt13064088","tvEpisode","Sugar","Sugar",0,"2016","\N","\N","\N",NA,NA,2008,"Drama","","Story about a Dominican prospect and his adjustment to life in the U.S.","baseball"
"4743","tt13067076","movie","Running","Running",0,"\N","\N","\N","Drama",NA,NA,1979,"Drama","Marathon","Michael Douglas as fictional Olympic distance-running hopeful.","athletics"
"4744","tt13068126","short","The Cyclist","The Cyclist",0,"2020","\N","3","Adventure,Short",NA,NA,1987,"Drama","","Iranian film.","cycling"
"4745","tt13068420","short","Rise","Rise",0,"2017","\N","\N","Documentary,Short",NA,NA,2022,"Docudrama","","Disney+ release about the rise of the Antetokounmpo brothers from struggles as the sons of Nigerian immigrants to Greece to basketball prominence—and in the case of Giannis, NBA mega-stardom.","basketball"
"4746","tt13069974","tvEpisode","1","1",0,"2020","\N","\N","Comedy",NA,NA,2013,"Documentary","Formula One","Also known as 1: Life on the Limit, a documentary of the history of Formula One.","autoracing"
"4747","tt13070474","short","The Announcement","The Announcement",0,"2021","\N","8","Comedy,Short",NA,NA,2012,"Documentary","","Made for TV follow-up to ESPN's 30 for 30 series. About the impact of Magic Johnson's 1991 announcement that he had tested positive for HIV.","basketball"
"4748","tt13071008","tvSeries","Quicksilver","Quicksilver",0,"\N","\N","\N","Adventure,Crime,Drama",NA,NA,1986,"","","Kevin Bacon as a paperboy and becomes a bicycle messenger","cycling"
"4749","tt1308411","tvEpisode","On the Ropes","On the Ropes",0,"2004","\N","\N","Family,Reality-TV",NA,NA,1999,"Documentary","","A coach takes three young boxers under his wing.","boxing"
"4750","tt13086344","movie","One in a Million","One in a Million",0,"2022","\N","84","Documentary",7.4,15,1936,"Drama","","Innkeeper's daughter (Sonja Henie) skates in 1936 Winter Olympics.","figureSkating"
"4751","tt13087336","tvEpisode","Tooth Fairy","Tooth Fairy",0,"2018","\N","\N","Animation,Comedy",6.3,9,2010,"comedy","","Derek Thompson (Dwayne Johnson) is a minor league hockey player nicknamed the ""Tooth Fairy"" who becomes a real tooth fairy","ice hockey"
"4752","tt1308825","tvEpisode","Power Play","Power Play",0,"2005","\N","\N","Family,Reality-TV",NA,NA,1994,"Drama","","Robbie Steele, ambitious Vancouver attorney, wants to win at all costs. She needs a former pro hockey star to sign with her client's struggling team.","ice hockey"
"4753","tt1308840","tvSeries","Fearless","Fearless",0,"2008","\N","\N","Reality-TV",NA,NA,2006,"Biography","Various","Biography of Chinese Martial Arts Master Huo Yuanjia, who is the founder and spiritual guru of the Jin Wu Sports Federation.","martialArts"
"4754","tt13090870","tvEpisode","Baseball","Baseball",0,"2015","\N","\N","Talk-Show",NA,NA,1994,"Documentary","","Comprehensive history of the game, 18 hours-plus, as chronicled by Ken Burns.","baseball"
"4755","tt13098812","tvEpisode","The Back Nine","The Back Nine",0,"2020","\N","\N","Adventure,Animation,Comedy",NA,NA,2009,"Documentary","","True story of a man's dream to become a professional golfer.","golf"
"4756","tt13106128","tvEpisode","Bad News Bears","Bad News Bears",0,"2016","\N","\N","Comedy",NA,NA,2005,"Comedy","","Remake of 1976 film of same name, starring Billy Bob Thornton.","baseball"
"4757","tt13109830","tvEpisode","Ford v Ferrari","Ford v Ferrari",0,"\N","\N","\N","News",NA,NA,2019,"Drama","Sports car","True story depicting Ford's road to take down Ferrari at the 1966 24 Hours of Le Mans race.","autoracing"
"4758","tt13111170","movie","Runner","Runner",0,"2022","\N","76","Drama",5.9,68,2013,"Documentary","Distance Running","Made for TV as part of ESPN's Nine for IX series.  The stunning collision that defined the one thing missing from the otherwise brilliant career of distance runner Mary Decker","athletics"
"4759","tt13117346","tvEpisode","Ford v Ferrari","Ford v Ferrari",0,"2020","\N","\N","Talk-Show",NA,NA,2019,"Drama","Sports car","True story depicting Ford's road to take down Ferrari at the 1966 24 Hours of Le Mans race.","autoracing"
"4760","tt1312235","movie","Fearless","Fearless",0,"2016","\N","88","Comedy,Drama,Musical",6.3,28,2006,"Biography","Various","Biography of Chinese Martial Arts Master Huo Yuanjia, who is the founder and spiritual guru of the Jin Wu Sports Federation.","martialArts"
"4761","tt13123108","short","Suspense","Suspense",0,"2020","\N","7","Horror,Short",6.5,34,1946,"Film Noir","","An ice-skating revue's star (Belita) is torn between two men.","figureSkating"
"4762","tt13131846","tvEpisode","Fast & Furious","Fast & Furious",0,"2018","\N","\N","Comedy",NA,NA,2009,"Action","Street racing","Set before the events of Tokyo Drift, Dominic Toretto and Brian O'Conner are forced to work together, racing to take down a powerful drug lord.","autoracing"
"4763","tt1313221","tvEpisode","The Big Game","The Big Game",0,"2010","\N","27","Adventure,Animation,Family",8.8,7,1936,"Comedy","","A gambler kidnaps Atlantic's quarterback before the big game vs. Erie.","football"
"4764","tt13134232","short","The Hammer","The Hammer",0,"2020","\N","\N","Short,Thriller",NA,NA,2007,"Comedy","","A 40-year-old carpenter (Adam Carolla) gets shot at U.S. Olympic boxing team.","boxing"
"4765","tt13136022","short","Running","Running",0,"2021","\N","4","Drama,Short",NA,NA,1979,"Drama","Marathon","Michael Douglas as fictional Olympic distance-running hopeful.","athletics"
"4766","tt1313602","tvEpisode","Running","Running",0,"2008","\N","141","Comedy,Drama,Horror",7.5,406,1979,"Drama","Marathon","Michael Douglas as fictional Olympic distance-running hopeful.","athletics"
"4767","tt13137814","tvEpisode","Let It Ride","Let It Ride",0,"2020","\N","\N","Adventure,Animation,Comedy",NA,NA,1989,"Comedy","","A down-and-out racetrack gambler (Richard Dreyfuss) has the wildest day of his life.","horse"
"4768","tt1313833","tvEpisode","Crossing the Line","Crossing the Line",0,"1994","\N","30","Documentary",NA,NA,2002,"Drama","","A coach of a girls' team clashes with angry parents.","basketball"
"4769","tt13142996","movie","Black Ice","Black Ice",0,"\N","\N","\N","Drama",NA,NA,2022,"Documentary","","History of the Colored Hockey League","ice hockey"
"4770","tt13144486","tvEpisode","Streets of Gold","Streets of Gold",0,"2020","\N","\N","Musical,News,Reality-TV",NA,NA,1986,"Drama","","Two amateur boxers are trained by a Russian (Klaus Maria Brandauer).","boxing"
"4771","tt13144490","tvSeries","The Big Game","Igra na vyzhivanie",0,"2020","\N","53","Action,Drama,Thriller",7.2,691,1936,"Comedy","","A gambler kidnaps Atlantic's quarterback before the big game vs. Erie.","football"
"4772","tt1314618","tvEpisode","Dale","Dale",0,"2008","\N","22","Reality-TV",NA,NA,2007,"Documentary","Stock car","Another look at racing legend Dale Earnhardt.","autoracing"
"4773","tt13146862","tvEpisode","There's No Place Like Home","There's No Place Like Home",0,"2020","\N","54","Reality-TV",6.7,46,2012,"Documentary","","Made for TV as a part of ESPN's 30 for 30 series looking at the attempt to bring James Naismith's Original Rules of Basketball back to the University of Kansas, where Naismith worked for over 40 years.","basketball"
"4774","tt13148706","short","Genius","Genius",0,"2020","\N","3","Drama,Short",NA,NA,1999,"Comedy","","A teen genius juggles the roles college student and junior high bad boy while growing up in a hockey family.","ice hockey"
"4775","tt1315745","tvEpisode","Homeboy","Homeboy",0,"2007","\N","\N","Reality-TV",NA,NA,1988,"Drama","","Mickey Rourke as a down-and-out boxer who risks death in the ring.","boxing"
"4776","tt1315757","tvEpisode","Eddie","Eddie",0,"1981","\N","\N","Drama",NA,NA,1996,"Comedy","","Whoopi Goldberg as a New York Knicks fan who becomes their head coach.","basketball"
"4777","tt13161910","tvEpisode","Field of Dreams","Field of Dreams",0,"2001","\N","\N","Documentary",NA,NA,1989,"Drama","","Voices tell an Iowa farmer (Kevin Costner) to build a baseball stadium in his cornfield.","baseball"
"4778","tt13179784","tvEpisode","1","1",0,"2014","\N","\N","Biography,Drama,History",1.7,38,2013,"Documentary","Formula One","Also known as 1: Life on the Limit, a documentary of the history of Formula One.","autoracing"
"4779","tt13180014","tvEpisode","1","1",0,"1997","\N","\N","Comedy",8.8,5,2013,"Documentary","Formula One","Also known as 1: Life on the Limit, a documentary of the history of Formula One.","autoracing"
"4780","tt13180458","tvEpisode","Game 6","Game 6",0,"2020","\N","\N","Sport",NA,NA,2005,"Drama","","A playwright (Michael Keaton) has a wild night during a Red Sox playoff series.","baseball"
"4781","tt1318660","tvEpisode","Iceland","Iceland",0,"2008","\N","\N","Comedy,Reality-TV",NA,NA,1942,"Musical","","A skater from Iceland falls for a U.S. Marine (John Payne).","figureSkating"
"4782","tt1318878","short","Graduation Day","Graduation Day",0,"2008","\N","29","Drama,Short",6.9,8,1981,"Horror","Track","Slasher film about school's track athletes being murdered.","athletics"
"4783","tt1318962","short","A Race for Life","A Race for Life",0,"1913","\N","26","Short,Western",NA,NA,1954,"Drama","Midget cars","Car's owner wonders if driver (Richard Conte) has lost his nerve.","autoracing"
"4784","tt13190700","tvEpisode","The Big Game","The Big Game",0,"2020","\N","21","Comedy,Drama,Family",8.4,12,1936,"Comedy","","A gambler kidnaps Atlantic's quarterback before the big game vs. Erie.","football"
"4785","tt13192984","tvEpisode","42","42",0,"1998","\N","\N","Comedy",NA,NA,2013,"Biographical","","Story of Jackie Robinson's historic signing with Brooklyn Dodgers under guidance of team executive Branch Rickey (played by Harrison Ford).","baseball"
"4786","tt13194466","tvEpisode","The Runner","The Runner",0,"2018","\N","13","Comedy,Documentary,Mystery",NA,NA,2009,"","Ultra Trail","","athletics"
"4787","tt13194658","tvSeries","Brothers","Bratya",0,"2020","\N","30","Crime,Drama",6.7,172,2015,"Drama","MMA","Bollywood film. The official remake of Warrior","martialArts"
"4788","tt1319913","tvEpisode","Hell on Wheels","Hell on Wheels",0,"2005","\N","92","Adventure,Drama,Romance",8,239,2005,"Documentary","Road Racing","Germany film about 2003 Tour de France.","cycling"
"4789","tt1320041","tvSeries","Suspense","Suspense",0,"1960","\N","60","Drama",NA,NA,1946,"Film Noir","","An ice-skating revue's star (Belita) is torn between two men.","figureSkating"
"4790","tt13200918","short","The Program","The Program",0,"2020","\N","\N","Drama,Short",NA,NA,2015,"Drama","Road racing","An adaptation of David Walsh's book Seven Deadly Sins depicting his battle to expose Lance Armstrong.","cycling"
"4791","tt13200918","short","The Program","The Program",0,"2020","\N","\N","Drama,Short",NA,NA,1993,"Drama","","James Caan as a college team's coach.","football"
"4792","tt13200978","short","The Program","The Program",0,"2020","\N","\N","Drama,Short",NA,NA,2015,"Drama","Road racing","An adaptation of David Walsh's book Seven Deadly Sins depicting his battle to expose Lance Armstrong.","cycling"
"4793","tt13200978","short","The Program","The Program",0,"2020","\N","\N","Drama,Short",NA,NA,1993,"Drama","","James Caan as a college team's coach.","football"
"4794","tt1320302","movie","Truth in 24","Truth in 24",0,"2008","\N","95","Documentary,Sport",8.1,533,2008,"Documentary","Sports car","A team's preparation for 2008's 24 Hours of LeMans.","autoracing"
"4795","tt13204230","video","Stir Crazy","Stir Crazy",0,"2020","\N","48","Drama,Horror,Thriller",NA,NA,1980,"Comedy","","A prison warden gets innocent inmates (Gene Wilder, Richard Pryor) involved in a rodeo.","rodeo"
"4796","tt1320511","tvEpisode","All American","All American",0,"2003","\N","21","Documentary,Reality-TV,Short",NA,NA,1953,"Drama","","A quarterback (Tony Curtis) deals with hazing and hardship at a Chicago college.","football"
"4797","tt1320670","tvEpisode","Spring Fever","Spring Fever",0,"1970","\N","\N","Comedy",NA,NA,1927,"Comedy","","Silent film about a golfer who hopes to marry a rich girl (Joan Crawford).","golf"
"4798","tt13212148","short","Tooth Fairy","Tooth Fairy",0,"2020","\N","2","Horror,Short",6.4,10,2010,"comedy","","Derek Thompson (Dwayne Johnson) is a minor league hockey player nicknamed the ""Tooth Fairy"" who becomes a real tooth fairy","ice hockey"
"4799","tt13217586","tvEpisode","Split Decisions","Split Decisions",0,"2020","\N","21","Reality-TV",NA,NA,1988,"Drama","","Gene Hackman as a trainer and father of two totally different sons.","boxing"
"4800","tt13220040","tvEpisode","Against the Tide","Against the Tide",0,"2020","\N","\N","Documentary",NA,NA,2013,"Documentary","","Made for TV. A look back at 1970 USC–Alabama game, in which an integrated USC team easily defeats all-white Alabama and help to hasten integration of sport in the South.","football"
"4801","tt1322846","tvEpisode","Love Story","Love Story",0,"1960","\N","\N","Drama",NA,NA,1970,"Romance","","A Harvard hockey player (Ryan O'Neal) loves, then loses a doomed young woman.","ice hockey"
"4802","tt13229430","short","The Ring","The Ring",0,"2021","\N","\N","Comedy,Short,Thriller",NA,NA,1927,"Drama","","Alfred Hitchcock silent film about a pugilist known as  ""One-Round Jack.""","boxing"
"4803","tt13229430","short","The Ring","The Ring",0,"2021","\N","\N","Comedy,Short,Thriller",NA,NA,1952,"Drama","","A young Mexican (Lalo Ríos) seeks respect of Americans and love of a beauty (Rita Moreno).","boxing"
"4804","tt1323458","tvEpisode","The Long Run","The Long Run",0,"2005","\N","\N","Comedy,Drama,Family",6.1,9,2000,"Drama","Ultramarathon","Story of the Comrades Marathon, an annual 55-mile foot race in South Africa.","athletics"
"4805","tt13235896","tvSeries","Ali","Ali",0,"\N","\N","\N","Comedy",NA,NA,2001,"Biographical","","A dramatization of Muhammad Ali's success and controversy, with Will Smith.","boxing"
"4806","tt1323919","short","The Kid","A Garota",0,"2006","\N","4","Animation,Drama,Family",6.6,88,1997,"Drama","","A teen boxes while keeping it a secret from his parents. Stars Rod Steiger.","boxing"
"4807","tt13239666","tvEpisode","Speed","Speed",0,"2020","\N","23","Action,Animation,Crime",7.9,135,1930,"","","","autoracing"
"4808","tt13239666","tvEpisode","Speed","Speed",0,"2020","\N","23","Action,Animation,Crime",7.9,135,1936,"Drama","Open Wheel","A carburetor's designer (James Stewart) tries Indy 500, seeks world speed record.","autoracing"
"4809","tt13243778","movie","Rush","Rush",0,"2017","\N","94","Drama",NA,NA,2013,"Drama","Formula One","True story depicting Hunt–Lauda rivalry between drivers James Hunt and Niki Lauda during the 1976 Formula One season.","autoracing"
"4810","tt1324432","tvEpisode","Badger's Green","Badger's Green",0,"1958","\N","\N","Drama",NA,NA,1934,"Comedy","","","cricket"
"4811","tt1324432","tvEpisode","Badger's Green","Badger's Green",0,"1958","\N","\N","Drama",NA,NA,1949,"Comedy","","","cricket"
"4812","tt13244822","video","Concussion","Concussion",0,"2020","\N","\N","Music,Short",NA,NA,2015,"Biographical","","True story about forensic pathologist Bennet Omalu, played by Will Smith, who discovered the brain disease Chronic traumatic encephalopathy (CTE) after performing an autopsy on former NFL center Mike Webster, portrayed by David Morse.","football"
"4813","tt1324717","tvEpisode","Hoop Dreams","Hoop Dreams",0,"2008","\N","23","Reality-TV",NA,NA,1994,"Documentary","","A pair of Chicago high school athletes try to succeed on the court and make it to college.","basketball"
"4814","tt13247884","tvEpisode","Miracle","Miracle",0,"2022","\N","60","Action,Adventure,Drama",7.4,1891,2004,"Drama","","Based on the 1980 Miracle on Ice, with Kurt Russell as coach Herb Brooks.","ice hockey"
"4815","tt1324871","short","The Knockout","The Knockout",0,"1921","\N","\N","Comedy,Short",NA,NA,1914,"Short, comedy","","To show his girl how brave he is, Pug (Roscoe Arbuckle) challenges a champion.","boxing"
"4816","tt13248950","tvEpisode","Checkpoint","Checkpoint",0,"2020","\N","\N","Sci-Fi",NA,NA,1956,"Crime","Road racing","A criminal gets into a confrontation with British police at an auto race.","autoracing"
"4817","tt1324901","short","Speed","Speed",0,"1921","\N","\N","Comedy,Short",NA,NA,1930,"","","","autoracing"
"4818","tt1324901","short","Speed","Speed",0,"1921","\N","\N","Comedy,Short",NA,NA,1936,"Drama","Open Wheel","A carburetor's designer (James Stewart) tries Indy 500, seeks world speed record.","autoracing"
"4819","tt1325031","movie","The Swap","The Swap",0,"1979","\N","83","Crime,Drama",3.2,344,2016,"Comedy","","A Disney hockey story following a figure skater and hockey player switching bodies","ice hockey"
"4820","tt1325046","tvSeries","Arena","Arena",0,"1993","\N","75","Talk-Show",6.2,9,1953,"Drama","","Now a rodeo clown, a washed-up rider risks his life for one last try.","rodeo"
"4821","tt13255628","video","Salute","Salute",0,"2010","\N","4","Music,Short",NA,NA,2008,"Documentary","Multiple events","Australian film looking back at 1968 Mexico City Olympics, focusing on Peter Norman, who stood alongside Tommie Smith and John Carlos in support of their protest after winning medals in the 200 metres. Directed by Norman's nephew Matt Norman.","athletics"
"4822","tt13255628","video","Salute","Salute",0,"2010","\N","4","Music,Short",NA,NA,1929,"Drama","","Brothers become opponents for Army-Navy game.","football"
"4823","tt13258966","tvEpisode","Survive and Advance","Survive and Advance",0,"2021","\N","83","Action,Game-Show,Reality-TV",8.5,17,2013,"Documentary","","Made for TV as part of ESPN's 30 for 30 series. A 30-year retrospective on North Carolina State's improbable run to win the 1983 ACC and NCAA tournaments.","basketball"
"4824","tt1325959","tvEpisode","Hoop Dreams","Hoop Dreams",0,"2008","\N","\N","Reality-TV",NA,NA,1994,"Documentary","","A pair of Chicago high school athletes try to succeed on the court and make it to college.","basketball"
"4825","tt13260812","tvEpisode","Game 6","Game 6",0,"2020","\N","\N","Sport",6,7,2005,"Drama","","A playwright (Michael Keaton) has a wild night during a Red Sox playoff series.","baseball"
"4826","tt1326141","short","The Bear","The Bear",0,"2008","\N","7","Animation,Short",8.3,15,1984,"Biographical","","Made for TV biopic on life and coaching career of Alabama's Bear Bryant (played by Gary Busey).","football"
"4827","tt13264234","tvEpisode","Conflict","Conflict",0,"2020","\N","\N","Action,Adventure,Drama",NA,NA,1936,"Drama","","John Wayne as a con man who loses bareknuckle bouts on purpose.","boxing"
"4828","tt13268024","video","The Ring","The Ring",0,"2010","\N","12","Horror,Short",NA,NA,1927,"Drama","","Alfred Hitchcock silent film about a pugilist known as  ""One-Round Jack.""","boxing"
"4829","tt13268024","video","The Ring","The Ring",0,"2010","\N","12","Horror,Short",NA,NA,1952,"Drama","","A young Mexican (Lalo Ríos) seeks respect of Americans and love of a beauty (Rita Moreno).","boxing"
"4830","tt1326860","movie","Signs of the Time","Signs of the Time",0,"2008","\N","84","Documentary",NA,NA,2008,"Documentary","","Hour-long film which focuses on the origin of hand signals in baseball.","baseball"
"4831","tt13275276","movie","Warrior","Warrior",0,"\N","\N","\N","Drama",NA,NA,2011,"Action drama","MMA","Brothers fight for an MMA championship, one trained by their dad (Nick Nolte).","martialArts"
"4832","tt13281494","movie","Unbroken","Unbroken",0,"\N","\N","\N","Horror",NA,NA,2014,"Biographical","Running","An Olympic runner becomes and survives being a World War II prisoner of war","athletics"
"4833","tt13282182","short","On the Edge","On the Edge",0,"2021","\N","\N","Drama,Short",NA,NA,1985,"Drama","Trail running","A distance runner (Bruce Dern) fights for amateurs' rights during California's Dipsea Race.","athletics"
"4834","tt13283602","movie","Champions","Champions",0,"2020","\N","94","Documentary",NA,NA,2023,"Comedy","","A temperamental minor-league basketball coach who after an arrest must coach a team of players with intellectual disabilities as community service.","basketball"
"4835","tt13283602","movie","Champions","Champions",0,"2020","\N","94","Documentary",NA,NA,1983,"Biographical","","Based on the story of the winners of the 1981 Grand National—Aldaniti, who came back from chronic leg injuries, and jockey Bob Champion, a testicular cancer survivor. Starring John Hurt.","horse"
"4836","tt13283602","movie","Champions","Champions",0,"2020","\N","94","Documentary",NA,NA,2008,"Action","Wushu","","martialArts"
"4837","tt13286634","movie","The Cup","The Cup",0,"\N","\N","\N","Drama",NA,NA,2011,"Drama","","Australian film about Damien Oliver, the jockey who rode Media Puzzle to victory in the 2002 Melbourne Cup.","horse"
"4838","tt13286706","tvEpisode","Genevieve","Genevieve",0,"1955","\N","\N","Comedy,Music,Talk-Show",NA,NA,1953,"Musical","Vintage cars","A British comedy about an automobile rally.","autoracing"
"4839","tt1328821","tvEpisode","The Harder They Fall","The Harder They Fall",0,"2008","\N","\N","Action",NA,NA,1956,"Film noir","","A former sportswriter (Humphrey Bogart) works for a mobster who fixes fights.","boxing"
"4840","tt13288616","short","Pumpkin","Pumpkin",0,"2020","\N","6","Horror,Short",NA,NA,2002,"Comedy","","Christina Ricci in story about a developmentally challenged youth.","athletics"
"4841","tt13288852","video","Tooth Fairy","Tooth Fairy",1,"2013","\N","15","Adult,Fantasy,Romance",NA,NA,2010,"comedy","","Derek Thompson (Dwayne Johnson) is a minor league hockey player nicknamed the ""Tooth Fairy"" who becomes a real tooth fairy","ice hockey"
"4842","tt13292460","tvEpisode","The Quest","The Quest",0,"2022","\N","51","Adventure,Animation,Drama",7.9,134,1996,"Action","MMA","In 1925, a pickpocket flees America, ends up fighting for his life near Siam.","martialArts"
"4843","tt13306836","short","Pastime","Pastime",0,"2019","\N","\N","Short",8,15,1990,"Drama","","A pair of minor leaguers, one 17, one 40, form a bond.","baseball"
"4844","tt13308942","short","The Fighter","The Fighter",0,"2005","\N","13","Drama,Short",NA,NA,1952,"Drama","","A story by Jack London about a fighter during the 1910 Mexican rebellion.","boxing"
"4845","tt13308942","short","The Fighter","The Fighter",0,"2005","\N","13","Drama,Short",NA,NA,1983,"Drama","","A Vietnam vet turns to boxing to raise money.","boxing"
"4846","tt13308942","short","The Fighter","The Fighter",0,"2005","\N","13","Drama,Short",NA,NA,2010,"Biographical","","Story of Micky Ward (Mark Wahlberg) and half-brother Dicky Eklund (Christian Bale). Oscars for Bale and Melissa Leo.","boxing"
"4847","tt1331033","tvEpisode","Iceland","Iceland",0,"\N","\N","\N","Adventure,History",NA,NA,1942,"Musical","","A skater from Iceland falls for a U.S. Marine (John Payne).","figureSkating"
"4848","tt13314814","short","Runner","Runner",0,"2020","\N","\N","Mystery,Short",NA,NA,2013,"Documentary","Distance Running","Made for TV as part of ESPN's Nine for IX series.  The stunning collision that defined the one thing missing from the otherwise brilliant career of distance runner Mary Decker","athletics"
"4849","tt13315644","short","The Announcement","The Announcement",0,"2020","\N","\N","Comedy,Short",NA,NA,2012,"Documentary","","Made for TV follow-up to ESPN's 30 for 30 series. About the impact of Magic Johnson's 1991 announcement that he had tested positive for HIV.","basketball"
"4850","tt13316084","tvEpisode","The Kid","The Kid",0,"1955","\N","\N","Drama",NA,NA,1997,"Drama","","A teen boxes while keeping it a secret from his parents. Stars Rod Steiger.","boxing"
"4851","tt13317316","short","Palooka","Palooka",0,"2020","\N","10","Drama,Short",NA,NA,1934,"Comedy","","Joe Palooka leaves rural life to follow a trainer (Jimmy Durante) to the big city.","boxing"
"4852","tt13321746","short","Touchdown","Touchdown",0,"2020","\N","\N","Short",NA,NA,1931,"Drama","","Coach (Richard Arlen) weighs an injured player's health against his need to win.","football"
"4853","tt13322370","short","The Runner","The Runner",0,"2020","\N","\N","Drama,Short",NA,NA,2009,"","Ultra Trail","","athletics"
"4854","tt13323718","tvEpisode","1","1",0,"2019","\N","\N","Comedy,Drama,Romance",NA,NA,2013,"Documentary","Formula One","Also known as 1: Life on the Limit, a documentary of the history of Formula One.","autoracing"
"4855","tt13331608","videoGame","Undisputed","Undisputed",0,"2023","\N","\N","Sport",7.2,16,2002,"Drama","","Heavyweight champ fights a fellow prison inmate. Ving Rhames and Wesley Snipes co-star.","boxing"
"4856","tt13331608","videoGame","Undisputed","Undisputed",0,"2023","\N","\N","Sport",7.2,16,2002,"Action","Boxing","Television film about a boxing match inside a prison.","martialArts"
"4857","tt1333714","tvEpisode","The Milky Way","The Milky Way",0,"2008","\N","\N","Drama",NA,NA,1936,"Comedy","","A milkman (Harold Lloyd) who can deliver a punch becomes an overnight sensation.","boxing"
"4858","tt1333735","tvEpisode","Face-Off","Face-Off",0,"2008","\N","\N","Reality-TV",NA,NA,1971,"Romance","","A Toronto Maple Leafs rookie and his relationship with a musician.","ice hockey"
"4859","tt13339772","short","The Long Run","The Long Run",0,"2020","\N","10","Drama,Short",NA,NA,2000,"Drama","Ultramarathon","Story of the Comrades Marathon, an annual 55-mile foot race in South Africa.","athletics"
"4860","tt13345036","tvEpisode","1983","1983",0,"2012","\N","\N","Comedy,Drama,Romance",NA,NA,2014,"Comedy-drama","","Ten-year-old Rameshan (Nivin Pauly) is hooked to the game of cricket when India wins the World Cup in 1983. The film shows his life from that point on until the present.","cricket"
"4861","tt1334519","movie","Brothers","Brothers",0,"2008","\N","116","Drama",7.5,47,2015,"Drama","MMA","Bollywood film. The official remake of Warrior","martialArts"
"4862","tt1334521","video","Coach","Coach",0,"2010","\N","87","Comedy,Romance,Sport",5.4,1128,1978,"Drama","","A basketball coach (Cathy Lee Crosby) hired by mistake is harassed by her superior.","basketball"
"4863","tt1334521","video","Coach","Coach",0,"2010","\N","87","Comedy,Romance,Sport",5.4,1128,2013,"Documentary","","Made for TV short film - part of ESPN's Nine for IX.  Examines renowned basketball coach C. Vivian Stringer.","basketball"
"4864","tt13345752","short","Sugar","Sugar",0,"2020","\N","\N","Music,Short",NA,NA,2008,"Drama","","Story about a Dominican prospect and his adjustment to life in the U.S.","baseball"
"4865","tt13346504","tvEpisode","Miracle","Miracle",0,"2018","\N","\N","Action,Adventure,Animation",8.4,10,2004,"Drama","","Based on the 1980 Miracle on Ice, with Kurt Russell as coach Herb Brooks.","ice hockey"
"4866","tt13357712","tvMiniSeries","Crossover","Crossover",0,"2020","\N","\N","Drama",NA,NA,2006,"Action","","A college student tries to concentrate on both basketball and medical school.","basketball"
"4867","tt13357968","tvEpisode","Game 6","Game 6",0,"1984","\N","\N","Sport",NA,NA,2005,"Drama","","A playwright (Michael Keaton) has a wild night during a Red Sox playoff series.","baseball"
"4868","tt13358008","tvEpisode","Game 6","Game 6",0,"1996","\N","\N","Sport",NA,NA,2005,"Drama","","A playwright (Michael Keaton) has a wild night during a Red Sox playoff series.","baseball"
"4869","tt13358072","tvEpisode","Game 6","Game 6",0,"1986","\N","\N","Sport",NA,NA,2005,"Drama","","A playwright (Michael Keaton) has a wild night during a Red Sox playoff series.","baseball"
"4870","tt13358100","tvEpisode","Game 6","Game 6",0,"1980","\N","\N","Sport",NA,NA,2005,"Drama","","A playwright (Michael Keaton) has a wild night during a Red Sox playoff series.","baseball"
"4871","tt13358190","movie","Golden Delicious","Golden Delicious",0,"2022","\N","120","Drama,Romance,Sport",6.6,226,2022,"Coming-of-age drama","","A Chinese-Canadian teenager comes to terms with social expectations when he falls in love with his basketball teammate.","basketball"
"4872","tt13358402","tvEpisode","Wolves","Wolves",0,"2021","\N","\N","Crime,Drama,Mystery",NA,NA,2016,"Drama","","Gambling of a college professor (Michael Shannon) complicates life for his son, a high school basketball star.","basketball"
"4873","tt13362880","tvEpisode","Game 6","Game 6",0,"1981","\N","\N","Sport",NA,NA,2005,"Drama","","A playwright (Michael Keaton) has a wild night during a Red Sox playoff series.","baseball"
"4874","tt13362924","tvEpisode","Game 6","Game 6",0,"1982","\N","\N","Sport",NA,NA,2005,"Drama","","A playwright (Michael Keaton) has a wild night during a Red Sox playoff series.","baseball"
"4875","tt13362990","tvEpisode","Game 6","Game 6",0,"1993","\N","\N","Sport",NA,NA,2005,"Drama","","A playwright (Michael Keaton) has a wild night during a Red Sox playoff series.","baseball"
"4876","tt13363562","tvEpisode","Listen","Listen",0,"2020","\N","\N","Drama,Romance,Sci-Fi",NA,NA,2023,"Documentary","Multi-event","ESPN+ film documenting the multiple failures of University of Utah officials to address concerns raised by Utes heptathlete Lauren McCluskey, culminating in her 2018 murder.","athletics"
"4877","tt13372264","tvEpisode","Dirt","Dirt",0,"2020","\N","\N","Drama,Family",NA,NA,1979,"Documentary","Off Road","From motorcycles to Swamp buggies, off-road racing competitions.","autoracing"
"4878","tt13375488","short","Bicycle","Bicycle",0,"2023","\N","\N","Short",NA,NA,2014,"Documentary","History","The rise and fall of the bicycle and bicycle culture in Great Britain from its origins to modern day.","cycling"
