Id,AthleteId,RecruitType,Year,Ranking,Name,School,CommittedTo,Position,Height,Weight,Stars,Rating,City,StateProvince,Country,HometownInfo Latitude,HometownInfo Longitude,HometownInfo FipsCode
67745,,HighSchool,2016,3541,Brandon Monroe,Junipero Serra,,WR,72,166,2,0.7667,San Mateo,CA,USA,37.5439684,-122.3066789,6081
67753,,HighSchool,2016,3550,Kylen Pettis,Hinsdale South,,WR,74,165,2,0.7667,Darien,IL,USA,41.7508713,-87.9739593,17043
67754,,HighSchool,2016,3551,Jordan Williams,Roger Bacon,,WR,72,180,2,0.7667,Cincinnati,OH,USA,39.1014537,-84.5124602,39061
67760,,HighSchool,2016,3557,Jalen Rima,Prairie,Northern Iowa,WR,74,175,2,0.7667,Cedar Rapids,IA,USA,41.9758872,-91.6704053,19113
67767,,HighSchool,2016,3564,Cedric Byrd,Narbonne,,WR,69,145,2,0.7667,Harbor City,CA,USA,33.7972822,-118.3004717,6037
67770,,HighSchool,2016,3568,Elijah Galbreath,South East,,WR,70,160,2,0.7667,South Gate,CA,USA,37.4333295,-122.1512119,6085
67774,,HighSchool,2016,3572,Dorian Lindsey,Greer,Wofford,WR,72,180,2,0.7667,Greer,SC,USA,34.9381361,-82.2272119,45045
67778,,HighSchool,2016,3577,Kareem Adeniyi,Mansfield,,WR,77,201,2,0.7667,Mansfield,TX,USA,32.5631924,-97.1416768,48439
67785,,HighSchool,2016,3584,Christian Johnson,Jefferson,Towson,WR,75,190,2,0.7667,Shenandoah Junction,WV,USA,39.3587115,-77.8430506,54037
67791,,HighSchool,2016,3590,John Stratton,Daviess County,,WR,76,185,2,0.7667,Owensboro,KY,USA,37.7742152,-87.1133304,21059
67811,,HighSchool,2016,3610,Devin Fleming,St. John Bosco,,WR,71,160,2,0.7667,Bellflower,CA,USA,33.8825705,-118.1167679,6037
38176,4032706,HighSchool,2016,3616,Alex Gregory,Nacogdoches,Stephen F. Austin,WR,71,175,2,0.7649,Nacogdoches,TX,USA,31.6035129,-94.6554874,48347
38187,-1003081,HighSchool,2016,3627,Max Weisman,Notre Dame,Army,WR,73,188,2,0.7649,Sherman Oaks,CA,USA,34.1508718,-118.4489865,6037
38194,,HighSchool,2016,3634,Shane Hudson,Crosby,Lamar,WR,73,160,2,0.7642,Crosby,TX,USA,29.9118885,-95.0621941,48201
38200,4056056,HighSchool,2016,3640,Elijah Trosclair,Sacramento,UNLV,WR,74,180,2,0.7642,Sacramento,CA,USA,38.5815719,-121.4943996,6067
38210,4036582,HighSchool,2016,3650,Brandius Batiste,Welsh,Louisiana Monroe,WR,73,170,2,0.7642,Welsh,LA,USA,30.2360403,-92.8226453,22053
38214,4038931,HighSchool,2016,3654,Mike Carrigan,Lincoln,Kent State,WR,70,160,2,0.7642,Tallahassee,FL,USA,30.4380832,-84.2809332,12073
38231,4036529,HighSchool,2016,3672,Jonathan Ifedi,Zebulon B. Vance,Georgia State,WR,73,195,2,0.7631,Charlotte,NC,USA,35.2272,-80.843083,37119
38242,4039086,HighSchool,2016,3683,Tyler Wilson,James Martin,North Texas,WR,70,170,2,0.7631,Arlington,TX,USA,32.701939,-97.10562379,48439
38243,,HighSchool,2016,3684,Antwan Wright,Shelby,Marshall,WR,72,170,2,0.7631,Shelby,NC,USA,35.2919489,-81.5402112,37045
38262,-1039641,HighSchool,2016,3702,Jack Giblin,Port Neches-Groves,UT San Antonio,WR,75,210,2,0.7609,Port Neches,TX,USA,29.9913244,-93.9585067,48245
38263,,HighSchool,2016,3703,Bryan Long Jr,Hillgrove,Ohio,WR,68,165,2,0.7609,Powder Springs,GA,USA,33.8595492,-84.683824,13067
38274,,HighSchool,2016,3714,Jalante Smith,Charles Henderson Sch,,WR,69,175,2,0.7598,Troy,AL,USA,31.8087678,-85.969951,1109
38278,,HighSchool,2016,3718,Kevin Robinson,Shelton,,WR,73,190,2,0.7598,Shelton,CT,USA,41.3164856,-73.0931641,9001
38283,,HighSchool,2016,3723,Garrett Collins,Greenwood,Air Force,WR,69,156,2,0.7598,Greenwood,AR,USA,35.2156489,-94.2557663,5131
38284,4040650,HighSchool,2016,3724,Chris Johnson,Scotlandville Magnet,Tulane,WR,74,185,2,0.7597,Baton Rouge,LA,USA,30.4459596,-91.18738,22033
38289,,HighSchool,2016,3729,Dontaze Costly,St. James,,WR,73,175,2,0.7592,Saint James,LA,USA,29.9828,-90.8309,36103
38291,4032157,HighSchool,2016,3731,Thomas Gordon,Mallard Creek,Furman,WR,71,165,2,0.759,Charlotte,NC,USA,35.2272,-80.843083,37119
38302,4261085,HighSchool,2016,3742,Adam Farah,Forest Hills Northern,Air Force,WR,71,170,2,0.7581,Grand Rapids,MI,USA,42.9632405,-85.6678639,26081
38308,4240051,HighSchool,2016,3748,Marcus Williams,Cleveland,New Mexico,WR,76,215,2,0.7581,Rio Rancho,NM,USA,35.269381,-106.632819,35043
38309,-1039286,HighSchool,2016,3749,Eric Foster,Americas,UTEP,WR,72,175,2,0.7581,El Paso,TX,USA,31.7754152,-106.4646348,48141
38315,4036522,HighSchool,2016,3755,Bryson Duckworth,Charles Drew,Georgia State,WR,77,210,2,0.7581,Riverdale,GA,USA,33.5726113,-84.4132594,13063
38323,,HighSchool,2016,3763,RJ Merriweather,Tift County,Georgia Southern,WR,72,180,2,0.7581,Tifton,GA,USA,31.4522765,-83.5096866,13277
38329,4040524,HighSchool,2016,3769,Thurman Morbley,Liberty-Eylau,Texas State,WR,71,166,2,0.7575,Texarkana,TX,USA,33.44628645,-94.07638067,48037
38336,,HighSchool,2016,3776,Xavier Suggs,Parish Episcopal School,,WR,69,170,2,0.7575,Dallas,TX,USA,32.7762719,-96.7968559,48113
38339,,HighSchool,2016,3779,Elbre Gaiter,Westminster Christian School,Florida International,WR,68,168,2,0.7556,Miami,FL,USA,25.7742658,-80.1936589,12086
38345,,HighSchool,2016,3784,B.J. Brown,Grant Union,,WR,75,185,2,0.7542,Sacramento,CA,USA,38.5815719,-121.4943996,6067
38348,4037397,HighSchool,2016,3789,Chance Kennedy,South Mecklenburg,North Carolina Central,WR,68,170,2,0.7531,Charlotte,NC,USA,35.2272,-80.843083,37119
38356,-1044094,HighSchool,2016,3797,Sam Maughan,Oregon City Senior,Wyoming,WR,76,210,2,0.7531,Oregon City,OR,USA,45.3573429,-122.6067583,41005
38376,4032692,HighSchool,2016,3814,Sylvaughn Turner,East Limestone,Murray State,WR,73,170,2,0.7497,Athens,AL,USA,34.8283825,-86.91713375,1083
38380,4035893,HighSchool,2016,3822,Keegan Brewer,Lake Dallas,Kansas,WR,69,163,2,0.7497,Lake Dallas,TX,USA,33.1192875,-97.0255641,48121
38513,4043996,HighSchool,2016,3827,Chase Cokley,Westlake,Abilene Christian,WR,72,170,2,0.7481,Austin,TX,USA,30.2711286,-97.7436995,48453
38397,,HighSchool,2016,3842,Karon Keyes,Glenbard East,Northern Illinois,WR,67,145,2,0.7481,Lombard,IL,USA,41.8864687,-88.0201536,17043
38403,,HighSchool,2016,3844,Coutrell Plair,Brentwood Academy,Samford,WR,72,170,2,0.7442,Brentwood,TN,USA,36.0325687,-86.7825235,47187
38409,4047518,HighSchool,2016,3850,Kevin Kassis,Oak Ridge,Montana State,WR,71,170,2,0.7442,El Dorado Hills,CA,USA,38.6561185,-121.0743265,6017
38410,4034610,HighSchool,2016,3851,Robert Adams,Trinity Presbyterian School,Samford,WR,75,190,2,0.7442,Montgomery,AL,USA,32.3669656,-86.3006485,1101
38419,4039481,HighSchool,2016,3859,Ryan Gibbons,Maine South,Northern Illinois,WR,71,175,2,0.7431,Park Ridge,IL,USA,42.0112329,-87.8406031,17031
38458,,HighSchool,2016,3879,Yassar El-Amin,Douglas County,Samford,WR,70,157,2,0.7331,Douglasville,GA,USA,33.7514966,-84.7477136,13097
38459,,HighSchool,2016,3880,Bailey Rogers,Wren,Furman,WR,70,160,2,0.7331,Piedmont,SC,USA,34.7105655,-82.45761136,45007
38496,,HighSchool,2016,3898,Jake Geier,Andover Senior,North Dakota,WR,74,200,2,0.7197,Andover,MN,USA,45.2332985,-93.2913405,27003
38616,,HighSchool,2016,3913,Dorian Miles,Brookwood,Kennesaw State,WR,73,197,1,0.6997,Snellville,GA,USA,33.857328,-84.0199108,13135
38548,-1043788,HighSchool,2016,3917,Jack Popp,Homestead,Wisconsin,WR,75,175,1,0.6997,Thiensville,WI,USA,43.2375067,-87.9787001,55089
38560,4047529,HighSchool,2016,3932,Travis Toivonen,Red Wing Senior,North Dakota,WR,75,200,1,0.6997,Red Wing,MN,USA,44.5624676,-92.5338013,27049
38568,4034600,HighSchool,2016,3943,Brandon Thomas,Jean Ribault,Tennessee Tech,WR,72,195,1,0.6997,Jacksonville,FL,USA,30.3321838,-81.655651,12031
38579,3933397,HighSchool,2016,3955,Cody Williams,Pearland,Stephen F. Austin,WR,75,210,1,0.6997,Pearland,TX,USA,29.5639758,-95.2864299,48039
38587,,HighSchool,2016,3963,Jailen Edwards,Greene County,Kennesaw State,WR,72,175,1,0.6997,Greensboro,GA,USA,33.5756831,-83.1823789,13133
38592,,HighSchool,2016,3969,Rob Lake,Vanguard,Mercer,WR,71,175,1,0.6997,Ocala,FL,USA,29.1871986,-82.1400923,12083
38599,4029857,HighSchool,2016,3976,Ezra Naylor,North Atlanta,Kennesaw State,WR,76,190,1,0.6997,Atlanta,GA,USA,33.7490987,-84.3901849,13121
38600,4043950,HighSchool,2016,3977,Kelby Brock,Maryville,Mercer,WR,73,190,1,0.6997,Maryville,TN,USA,35.7564719,-83.9704593,47009
38601,4034608,HighSchool,2016,3978,Koi Freeman,Leeds,Samford,WR,73,174,1,0.6997,Leeds,AL,USA,33.506102,-86.61711816,1073
38602,4029846,HighSchool,2016,3979,Bryson Armstrong,Kell,Kennesaw State,WR,71,195,1,0.6997,Marietta,GA,USA,33.9528472,-84.5496148,13067
